experiment,image_encoder,audio_encoder,K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness,cap_cos_argmax,cap_cos_planmass,cap_cos_chance,cap_cos_identity,cap_cos_lift
procrustes,clip-base,mert-95m,300,nan,heldout,0.01,0.04,0.09,0.14,2,15,0.05400000000000001,0.3533366918563843,0.34997921705565477,0.09551832483669936,0.06123902544224559,0.3499792170556548,0.32607837783812993,0.37766094692381935,0.33169081569759773,0.20902972247627968,0.20745899699861403,0.603754092596457,0.1242318186989837
d,clip-base,mert-95m,0,0.7,aggregate,0.0525,0.1325,0.2225,0.3175,5,15,0.020500000000000004,0.5099044442176819,0.18587355736792258,0.09575376622369282,0.0341948458160529,0.1858735573679226,0.18951229331631625,0.18237192034519906,0.5263461313964125,0.48628640528825173,0.21744189226661895,0.38759736589986515,0.3089042391297936
d,clip-base,mert-95m,0,0.7,heldout_like_c,0.07692307692307693,0.2692307692307692,0.4230769230769231,0.5384615384615384,3,15,0.015384615384615385,0.4071499705314636,0.6957388405492031,-0.07010550563747218,-0.05686146985041345,0.6957388405492032,0.6775897713267468,0.7148869039574608,0.4964248628382121,0.46613391726091485,0.22090678392279223,0.6076263127174166,0.27551807891541985
unsup,clip-base,mert-95m,0,1.0,aggregate,0.005,0.0125,0.0225,0.05,2,15,0.09549999999999999,0.7933485507965088,0.3462460188288822,0.27297032515532627,0.18352058770736296,0.3462460188288822,0.34580498190368547,0.34668818218069186,0.21361184227388352,0.22546190693234266,0.21744189226661895,0.38759736589986515,-0.0038300499927354237
unsup,clip-base,mert-95m,0,1.0,heldout_like_c,0.0,0.038461538461538464,0.038461538461538464,0.11538461538461539,1,15,0.05384615384615385,0.6446001529693604,0.6839733240300265,0.1415424602489496,0.09912407140481207,0.6839733240300265,0.6128826745056443,0.7737201376054514,0.2523848186332085,0.2262574735161354,0.22090678392279223,0.6076263127174166,0.03147803471041627
text,clip-base,mert-95m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,4,15,0.0175,0.2899489402770996,0.21351474282054192,0.1306208323513224,0.0626926223664017,0.21351474282054192,0.2113342255486462,0.21574072575127975,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-base,mert-95m,0,nan,heldout_like_c,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.38461538461538464,3,15,0.06153846153846154,0.27430278062820435,0.7302387377932708,0.260717004729083,0.24195924380063835,0.7302387377932709,0.6587835716432725,0.8190805677646307,0.6076263127174166,0.32112605436839253,0.22090678392279223,0.6076263127174166,0.3867195287946244
c-direct,clip-large,clap-fused,300,0.5,aggregate,0.7025,0.775,0.815,0.8375,9,15,0.05600000000000001,0.29187288880348206,0.24200130927861843,0.15178074776106862,0.06668232929551193,0.24200130927861843,0.24674691987155925,0.23743479601201364,0.3598174065456072,0.3546086873809881,0.21744189226661895,0.38759736589986515,0.14237551427898823
c-direct,clip-large,clap-fused,300,0.5,heldout,0.08,0.19,0.29,0.38,4,15,0.04,0.39809247851371765,0.39021751963784646,0.09774886564797289,0.045299095711568524,0.39021751963784646,0.39717774082865753,0.3834970417207578,0.3313152023716564,0.3315320465291037,0.2342847012848523,0.6493716523566926,0.09703050108680411
c-transitive,clip-large,clap-fused,300,0.7,aggregate,0.0375,0.125,0.185,0.28,3,15,0.04300000000000001,0.41868066787719727,0.2822020087775509,0.19779382646655266,0.10907037103461953,0.2822020087775509,0.26850195900889057,0.2973752921198798,0.5282718601425838,0.4169485969685893,0.21744189226661895,0.38759736589986515,0.31082996787596484
c-transitive,clip-large,clap-fused,300,0.7,heldout_like_c,0.0,0.043478260869565216,0.043478260869565216,0.13043478260869565,3,15,0.034782608695652174,0.32657065987586975,0.6714211542507049,0.06018870790475522,0.04019276120168153,0.6714211542507048,0.5842681771193762,0.7891330095778182,0.4571332299810571,0.3762881680615161,0.20932962666657925,0.6059222010324534,0.24780360331447784
procrustes,clip-large,clap-fused,300,nan,aggregate,0.4575,0.5875,0.64,0.7075,0,15,0.1045,0.41704627871513367,0.2856280070111088,0.20103576651583585,0.0995935241661425,0.2856280070111088,0.2684856006259176,0.30510874682571915,0.339493068718816,0.2305742422499111,0.21744189226661895,0.38759736589986515,0.12205117645219707
procrustes,clip-large,clap-fused,300,nan,heldout,0.0,0.04,0.05,0.15,2,15,0.13999999999999999,0.5456600189208984,0.36962635974896624,0.1851189877044987,0.08671560489772852,0.3696263597489662,0.3153115116708119,0.446547647933629,0.3003270528108907,0.24643965682356253,0.2342847012848523,0.6493716523566926,0.06604235152603843
d,clip-large,clap-fused,0,0.7,aggregate,0.05,0.16,0.2375,0.335,5,15,0.0385,0.42832693457603455,0.21096262429725843,0.11709330723595131,0.043977843569501116,0.21096262429725843,0.21472490169247385,0.20732991726180192,0.5259529860086847,0.48975738528063123,0.21744189226661895,0.38759736589986515,0.30851109374206576
d,clip-large,clap-fused,0,0.7,heldout_like_c,0.08695652173913043,0.17391304347826086,0.34782608695652173,0.391304347826087,3,15,0.034782608695652174,0.37527525424957275,0.7672644614901728,0.25237912765004034,0.19010096035459245,0.7672644614901729,0.690809860764974,0.8627481366036046,0.5202718209970871,0.4852469198379908,0.20932962666657925,0.6059222010324534,0.31094219433050785
unsup,clip-large,clap-fused,0,1.0,aggregate,0.01,0.0275,0.045,0.0825,6,15,0.085,0.6492103934288025,0.35166436640184423,0.2744415933493562,0.154912719857222,0.35166436640184423,0.3529384188918537,0.35039947908741975,0.23665419142258062,0.23396951130487714,0.21744189226661895,0.38759736589986515,0.019212299155961676
unsup,clip-large,clap-fused,0,1.0,heldout_like_c,0.043478260869565216,0.08695652173913043,0.08695652173913043,0.08695652173913043,2,15,0.08695652173913043,0.35271430015563965,0.7571742708632717,0.028862697118394443,0.021713265913146935,0.7571742708632717,0.7184338077716989,0.8003309121984489,0.2198259894856434,0.2108195747857971,0.20932962666657925,0.6059222010324534,0.010496362819064159
text,clip-large,clap-fused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,2,15,0.0435,0.29838818311691284,0.25250361845705455,0.16503586505814305,0.08256351155908788,0.2525036184570545,0.2501848122752574,0.25486580987100577,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-large,clap-fused,0,nan,heldout_like_c,0.13043478260869565,0.17391304347826086,0.21739130434782608,0.34782608695652173,4,15,0.043478260869565216,0.21857678890228271,0.8363089413424362,0.3329622691107063,0.2722914669223394,0.8363089413424363,0.7976500640817853,0.8789059639122928,0.6059222010324534,0.310580397597254,0.20932962666657925,0.6059222010324534,0.39659257436587414
c-direct,clip-large,clap-larger,300,0.5,aggregate,0.74,0.81,0.8375,0.8775,10,15,0.060500000000000005,0.314576119184494,0.24429532110578372,0.15441476204937946,0.06649866027346858,0.24429532110578375,0.24703085107918094,0.24161971212098252,0.36893624473939546,0.35931028048694813,0.21744189226661895,0.38759736589986515,0.1514943524727765
c-direct,clip-large,clap-larger,300,0.5,heldout,0.16,0.29,0.39,0.53,6,15,0.06,0.33406364917755127,0.39907088918164235,0.12593010408344493,0.07202855854963207,0.3990708891816424,0.3947202327543667,0.40351852146203804,0.376457260513425,0.35610010001607956,0.2342847012848523,0.6493716523566926,0.1421725592285727
c-transitive,clip-large,clap-larger,300,0.7,aggregate,0.0475,0.135,0.1875,0.285,6,15,0.026000000000000002,0.3577859103679657,0.28933051236048146,0.2048448862282925,0.12183423555828958,0.28933051236048146,0.27899176506911416,0.3004650050072438,0.4873368252928699,0.42492984845251747,0.21744189226661895,0.38759736589986515,0.269894933026251
c-transitive,clip-large,clap-larger,300,0.7,heldout_like_c,0.03225806451612903,0.12903225806451613,0.22580645161290322,0.2903225806451613,6,15,0.019354838709677424,0.4358060956001282,0.7396720956783259,0.36365035318399885,0.3158917418459403,0.7396720956783258,0.6943429397722444,0.7913331120971929,0.4790354851113852,0.4239738598022478,0.22612159460164155,0.6597689602621222,0.25291389050974367
procrustes,clip-large,clap-larger,300,nan,aggregate,0.6275,0.6925,0.73,0.795,0,15,0.056999999999999995,0.32769662141799927,0.24992119770777568,0.16152432899493466,0.07387691918694174,0.2499211977077757,0.2499494990404994,0.24989290278334456,0.36862480067135556,0.22805568407459575,0.21744189226661895,0.38759736589986515,0.1511829084047366
procrustes,clip-large,clap-larger,300,nan,heldout,0.01,0.07,0.14,0.27,3,15,0.074,0.37737852334976196,0.4173199566586606,0.19751132016975598,0.11092750916014081,0.4173199566586606,0.39404381736129696,0.44351856569998543,0.3747847666202882,0.2437140406330311,0.2342847012848523,0.6493716523566926,0.1405000653354359
d,clip-large,clap-larger,0,0.7,aggregate,0.07,0.155,0.24,0.35,8,15,0.035500000000000004,0.4012644588947296,0.17812333352178744,0.08009107411797643,0.03285235707220138,0.1781233335217874,0.1800245180884942,0.17626188498692147,0.5261588940936279,0.4875987308808974,0.21744189226661895,0.38759736589986515,0.308717001827009
d,clip-large,clap-larger,0,0.7,heldout_like_c,0.12903225806451613,0.22580645161290322,0.2903225806451613,0.3870967741935484,4,15,0.0064516129032258064,0.2622484564781189,0.637396312772816,0.02727152046901037,0.01380239017000505,0.637396312772816,0.622444673871386,0.6530839321479969,0.5764730582793626,0.5350826188459135,0.22612159460164155,0.6597689602621222,0.350351463677721
unsup,clip-large,clap-larger,0,1.0,aggregate,0.0075,0.0225,0.0575,0.105,4,15,0.10400000000000001,0.6799560189247131,0.38767047355581336,0.31534079882727606,0.18535242065544738,0.38767047355581336,0.3876487658219679,0.3876921837209943,0.2825638411144864,0.24058288089292687,0.21744189226661895,0.38759736589986515,0.06512194884786746
unsup,clip-large,clap-larger,0,1.0,heldout_like_c,0.0,0.03225806451612903,0.0967741935483871,0.16129032258064516,1,15,0.08387096774193549,0.48754724860191345,0.729981338253208,0.28316209097790646,0.24732923276141147,0.729981338253208,0.7090890042846533,0.7521421747806408,0.3100374866961154,0.24851390247645902,0.22612159460164155,0.6597689602621222,0.08391589209447387
text,clip-large,clap-larger,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,2,15,0.026000000000000006,0.29019954800605774,0.24603952828771486,0.15603487460402765,0.081777493568911,0.24603952828771491,0.24086350769522194,0.251442893908179,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-large,clap-larger,0,nan,heldout_like_c,0.0967741935483871,0.22580645161290322,0.2903225806451613,0.3870967741935484,8,15,0.025806451612903226,0.38273924589157104,0.7414699571318814,0.2675305951008375,0.18986666666666666,0.7414699571318814,0.7374477991247554,0.7455362307360831,0.6597689602621222,0.3342009748425782,0.22612159460164155,0.6597689602621222,0.4336473656604806
c-direct,clip-large,clap-unfused,300,0.5,aggregate,0.6175,0.745,0.79,0.825,13,15,0.066,0.3057387173175812,0.24750443095535732,0.15788182655285243,0.06886062101410506,0.2475044309553573,0.2515809700606133,0.24355789523729612,0.36411057257058876,0.3538962070060292,0.21744189226661895,0.38759736589986515,0.14666868030396982
c-direct,clip-large,clap-unfused,300,0.5,heldout,0.06,0.21,0.32,0.37,5,15,0.032,0.34615978598594666,0.39646003282783243,0.1192886076866308,0.07531775671248293,0.39646003282783243,0.39819967644644727,0.39473552330465633,0.3575572051387014,0.34738806962732466,0.2342847012848523,0.6493716523566926,0.12327250385384908
c-transitive,clip-large,clap-unfused,300,0.7,aggregate,0.0425,0.1325,0.1775,0.265,6,15,0.045500000000000006,0.4533412456512451,0.29021043915233297,0.20815622024393696,0.1186792907221851,0.290210439152333,0.2766451256280826,0.30517470252028017,0.524852016553553,0.42054413076863256,0.21744189226661895,0.38759736589986515,0.30741012428693404
c-transitive,clip-large,clap-unfused,300,0.7,heldout_like_c,0.0,0.06666666666666667,0.06666666666666667,0.23333333333333334,4,15,0.04,0.5540186166763306,0.7293469449909228,0.3752748869653344,0.4034740210269694,0.7293469449909228,0.6953785310559253,0.7668044290667944,0.5036851885257342,0.41810850526544024,0.22755996447907997,0.6457622410422182,0.2761252240466542
procrustes,clip-large,clap-unfused,300,nan,aggregate,0.3475,0.525,0.5975,0.67,0,15,0.1045,0.37719517946243286,0.299727943654374,0.22647380636631237,0.10518012160900507,0.299727943654374,0.2824885586978732,0.3192082132061889,0.34839389453882347,0.2357314298673223,0.21744189226661895,0.38759736589986515,0.13095200227220452
procrustes,clip-large,clap-unfused,300,nan,heldout,0.02,0.06,0.11,0.2,2,15,0.12599999999999997,0.3679889440536499,0.34604129110397286,0.13821760366408578,0.04401202561049197,0.34604129110397286,0.3102994828296275,0.391088807993379,0.3381338732644151,0.2517760571855923,0.2342847012848523,0.6493716523566926,0.10384917197956278
d,clip-large,clap-unfused,0,0.7,aggregate,0.0575,0.1675,0.225,0.3325,7,15,0.04,0.42670607566833496,0.22390042616947534,0.13152884220606328,0.053954883336921104,0.2239004261694753,0.22780632517533597,0.22012620814935374,0.5251081305111819,0.48849859228330383,0.21744189226661895,0.38759736589986515,0.30766623824456296
d,clip-large,clap-unfused,0,0.7,heldout_like_c,0.13333333333333333,0.2,0.26666666666666666,0.43333333333333335,7,15,0.03333333333333333,0.37443581223487854,0.7359608524834746,0.29501842991222754,0.18872651356993736,0.7359608524834745,0.7600599538128111,0.7133429983094779,0.5600826186673586,0.526755668352368,0.22755996447907997,0.6457622410422182,0.33252265418827864
unsup,clip-large,clap-unfused,0,1.0,aggregate,0.0,0.0075,0.02,0.065,3,15,0.1,0.6721245646476746,0.3737089662972356,0.2988125466335536,0.15772414143806887,0.37370896629723566,0.37236514967225637,0.3750625173658208,0.22440486939129678,0.23511618597344922,0.21744189226661895,0.38759736589986515,0.006962977124677833
unsup,clip-large,clap-unfused,0,1.0,heldout_like_c,0.0,0.03333333333333333,0.06666666666666667,0.1,2,15,0.060000000000000005,0.564187228679657,0.7154148348485944,0.29082918339541,0.1736709256030602,0.7154148348485942,0.7157041303759982,0.7151257730995999,0.1615359815083259,0.2214458094594884,0.22755996447907997,0.6457622410422182,-0.06602398297075407
text,clip-large,clap-unfused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,2,15,0.025500000000000002,0.3150421977043152,0.25784025710385416,0.1681126152666673,0.08192784244562584,0.25784025710385416,0.2529199586554781,0.26295579240699746,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-large,clap-unfused,0,nan,heldout_like_c,0.1,0.23333333333333334,0.3,0.3333333333333333,5,15,0.013333333333333334,0.34686052799224854,0.6831085595068951,0.20866563068051666,0.14584285983269227,0.6831085595068952,0.6877067606055727,0.6785714397365727,0.6457622410422182,0.3273016151088771,0.22755996447907997,0.6457622410422182,0.41820227656313824
c-direct,clip-large,mert-330m,300,0.5,aggregate,0.265,0.3725,0.4475,0.535,7,15,0.06849999999999999,0.5080338716506958,0.2860065292583852,0.20120499013990967,0.09888937540259779,0.2860065292583852,0.2905036140769846,0.2816465544326867,0.3044625331267785,0.27150464643718314,0.21744189226661895,0.38759736589986515,0.08702064086015956
c-direct,clip-large,mert-330m,300,0.5,heldout,0.02,0.03,0.09,0.16,6,15,0.054000000000000006,0.48726895451545715,0.39832731967501794,0.1153770415638391,0.06244715839760649,0.3983273196750179,0.4021887084174957,0.3945393717376271,0.27784000772905926,0.27743337861431966,0.2342847012848523,0.6493716523566926,0.043555306444206965
c-transitive,clip-large,mert-330m,300,0.7,aggregate,0.0175,0.0575,0.11,0.19,3,15,0.017,0.30749765038490295,0.2647240488852608,0.1827433372540035,0.10255052959024075,0.26472404888526085,0.2417915239153413,0.2924624141818752,0.25770232611286015,0.3208300182992552,0.21744189226661895,0.38759736589986515,0.0402604338462412
c-transitive,clip-large,mert-330m,300,0.7,heldout_like_c,0.0,0.0,0.08695652173913043,0.21739130434782608,1,15,0.026086956521739136,0.36256104707717896,0.7894790064691322,0.3824906405507971,0.2550607287449393,0.7894790064691323,0.6919381170287698,0.9190329157259504,0.22393651024878028,0.32847240815284556,0.23657518390364918,0.6727731084528221,-0.012638673654868898
procrustes,clip-large,mert-330m,300,nan,aggregate,0.635,0.69,0.72,0.76,4,15,0.045,0.33587053418159485,0.2389966062618706,0.14873440634815505,0.0809591719484916,0.23899660626187058,0.2380510946829267,0.23994965871888418,0.3677917982442821,0.22109942411402414,0.21744189226661895,0.38759736589986515,0.15034990597766315
procrustes,clip-large,mert-330m,300,nan,heldout,0.0,0.06,0.13,0.23,1,15,0.07400000000000001,0.5330652594566345,0.4134666407626916,0.18322975408005743,0.1232304384861883,0.4134666407626916,0.3881341060449118,0.4423368520835801,0.36623324460203177,0.23686332349028447,0.2342847012848523,0.6493716523566926,0.13194854331717948
d,clip-large,mert-330m,0,0.7,aggregate,0.055,0.1375,0.22,0.31,3,15,0.020499999999999997,0.4889619052410126,0.16379721180807094,0.06424695400632788,0.02597106486801602,0.1637972118080709,0.16562412457111667,0.16201016276037644,0.5233066106635705,0.4853238698698299,0.21744189226661895,0.38759736589986515,0.3058647183969516
d,clip-large,mert-330m,0,0.7,heldout_like_c,0.13043478260869565,0.13043478260869565,0.391304347826087,0.43478260869565216,3,15,0.017391304347826087,0.41042783856391907,0.778629945209199,0.12292529701474207,0.09508196721311475,0.778629945209199,0.7412347235460356,0.8199988074523418,0.5730241412301408,0.537838145775402,0.23657518390364918,0.6727731084528221,0.3364489573264916
unsup,clip-large,mert-330m,0,1.0,aggregate,0.005,0.01,0.0225,0.035,3,15,0.0955,0.7791025638580322,0.385443256913684,0.3151175928120783,0.16133237124698274,0.3854432569136839,0.37604070602287315,0.39532807055874863,0.22763443708236386,0.21610449753342678,0.21744189226661895,0.38759736589986515,0.010192544815744914
unsup,clip-large,mert-330m,0,1.0,heldout_like_c,0.0,0.0,0.0,0.0,0,15,0.0782608695652174,0.7549400329589844,0.6997060916269672,0.10203894674582804,0.04757709251101322,0.6997060916269673,0.6131628561392707,0.8146938867739187,0.2281805445620876,0.22805058230091993,0.23657518390364918,0.6727731084528221,-0.008394639341561566
text,clip-large,mert-330m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,3,15,0.021500000000000005,0.294872522354126,0.19725904529539406,0.10657701537723366,0.059969378986824064,0.1972590452953941,0.18750261904614088,0.20808652518196358,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-large,mert-330m,0,nan,heldout_like_c,0.08695652173913043,0.21739130434782608,0.30434782608695654,0.391304347826087,2,15,0.008695652173913044,-0.07672423124313354,0.6953901454203638,0.08466242481605381,0.084070796460177,0.6953901454203638,0.6150781670345233,0.7998248675740796,0.6727731084528221,0.5619216358511692,0.23657518390364918,0.6727731084528221,0.43619792454917294
c-direct,clip-large,mert-95m,300,0.5,aggregate,0.515,0.635,0.685,0.7425,11,15,0.054000000000000006,0.5234835147857666,0.21482882815626173,0.12283745962213846,0.06368813477217121,0.21482882815626173,0.2160734087540216,0.21359850299008337,0.3356992621763147,0.29065688446516963,0.21744189226661895,0.38759736589986515,0.11825736990969574
c-direct,clip-large,mert-95m,300,0.5,heldout,0.01,0.07,0.13,0.29,7,15,0.03000000000000001,0.6338910460472107,0.39646440491549356,0.10368405623809988,0.04417409232990594,0.39646440491549356,0.40439721404138274,0.3888368341040226,0.3157926588654683,0.2815569616412584,0.2342847012848523,0.6493716523566926,0.08150795758061602
c-transitive,clip-large,mert-95m,300,0.7,aggregate,0.0175,0.0525,0.1025,0.175,6,15,0.0115,0.23208306729793549,0.2328219359160712,0.1429287382172378,0.06793550932042229,0.23282193591607117,0.22385789531974024,0.24253382501571172,0.35378199208956923,0.3376957131628173,0.21744189226661895,0.38759736589986515,0.13634009982295028
c-transitive,clip-large,mert-95m,300,0.7,heldout_like_c,0.0,0.0,0.0967741935483871,0.22580645161290322,4,15,0.012903225806451613,0.2774677276611328,0.6239065833324493,0.17983461557289007,0.12520272461887771,0.6239065833324492,0.5840868326591053,0.6695529312635297,0.34077991459292606,0.3791552594200241,0.2560114331963932,0.6688296756511004,0.08476848139653287
procrustes,clip-large,mert-95m,300,nan,aggregate,0.735,0.7575,0.7725,0.8,5,15,0.037000000000000005,0.21248559653759003,0.20321193815918154,0.11186365943368677,0.058507279875209324,0.20321193815918154,0.20194568304582308,0.2044941730072704,0.37291127467199436,0.2203633316062816,0.21744189226661895,0.38759736589986515,0.15546938240537542
procrustes,clip-large,mert-95m,300,nan,heldout,0.01,0.08,0.13,0.22,5,15,0.054000000000000006,0.45871996879577637,0.3380555078920614,0.11052918627782031,0.048919482868381985,0.3380555078920614,0.31635782694881914,0.3629486624322374,0.3644764945574388,0.23611709554172058,0.2342847012848523,0.6493716523566926,0.1301917932725865
d,clip-large,mert-95m,0,0.7,aggregate,0.045,0.145,0.225,0.335,5,15,0.02,0.5359627604484558,0.1699406723507158,0.07365192751956175,0.023640175755880097,0.16994067235071578,0.16979763909083675,0.17008394678899763,0.5251454837013746,0.48592878661333766,0.21744189226661895,0.38759736589986515,0.3077035914347557
d,clip-large,mert-95m,0,0.7,heldout_like_c,0.06451612903225806,0.1935483870967742,0.3225806451612903,0.3870967741935484,3,15,0.0064516129032258064,0.5997019410133362,0.6846583683109314,0.16310286996844606,0.1055234954657873,0.6846583683109315,0.7005749356008891,0.6694489611569241,0.5621068633894829,0.5251759645136157,0.2560114331963932,0.6688296756511004,0.3060954301930897
unsup,clip-large,mert-95m,0,1.0,aggregate,0.005,0.0125,0.02,0.045,1,15,0.085,0.7799853086471558,0.29861066502514694,0.21569921727620003,0.12113431257788015,0.298610665025147,0.2923095399884234,0.3051894334783073,0.21282184288582764,0.22354086995400707,0.21744189226661895,0.38759736589986515,-0.004620049380791302
unsup,clip-large,mert-95m,0,1.0,heldout_like_c,0.0,0.0,0.0,0.03225806451612903,0,15,0.03225806451612903,0.8208731412887573,0.6424045422885526,0.1948635472659986,0.21727574750830564,0.6424045422885527,0.6095986430524424,0.678942204922271,0.24392555628231533,0.25617196891281324,0.2560114331963932,0.6688296756511004,-0.012085876914077864
text,clip-large,mert-95m,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,7,15,0.025500000000000002,0.28563636541366577,0.21415067807869292,0.12692260585378057,0.06384396902851813,0.21415067807869295,0.208407212896212,0.22021968142647977,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,clip-large,mert-95m,0,nan,heldout_like_c,0.06451612903225806,0.3225806451612903,0.3870967741935484,0.5161290322580645,3,15,0.03870967741935484,0.1352594941854477,0.6371859880367348,0.10313393165102144,0.09443777511004402,0.6371859880367348,0.6360700496026197,0.6383058490175877,0.6688296756511004,0.3524324540679373,0.2560114331963932,0.6688296756511004,0.4128182424547072
c-direct,dinov2-base,clap-fused,300,0.5,aggregate,0.7325,0.7775,0.8,0.8275,8,15,0.05550000000000001,0.30063772201538086,0.24081564936794675,0.1497100090921501,0.06736995893875493,0.24081564936794672,0.24282279979517232,0.23884140874472065,0.36909715566561835,0.3620561004316171,0.21744189226661895,0.38759736589986515,0.1516552633989994
c-direct,dinov2-base,clap-fused,300,0.5,heldout,0.04,0.11,0.2,0.31,4,15,0.01,0.24632233381271362,0.35652004053681974,0.015768223164307076,0.007370556814215829,0.35652004053681974,0.35571365789363124,0.35733008753412304,0.1925571607777394,0.18873463477579502,0.16067915390890802,0.5253825859201833,0.03187800686883138
c-transitive,dinov2-base,clap-fused,300,0.7,aggregate,0.04,0.1275,0.185,0.265,5,15,0.028000000000000004,0.35060450434684753,0.29936951560767616,0.2163724463817402,0.08800111081385018,0.29936951560767616,0.28350762206684327,0.3171115039147236,0.5112152115700416,0.40897742755491606,0.21744189226661895,0.38759736589986515,0.29377331930342265
c-transitive,dinov2-base,clap-fused,300,0.7,heldout_like_c,0.0,0.05714285714285714,0.11428571428571428,0.17142857142857143,1,15,0.02857142857142857,0.25505882501602173,0.5888296228423314,0.09252585604037543,0.050219711236660386,0.5888296228423314,0.5289962074231445,0.663924425829929,0.3406770383765201,0.26076633902366875,0.15271206662767292,0.5241085706524904,0.18796497174884716
procrustes,dinov2-base,clap-fused,300,nan,aggregate,0.71,0.7625,0.7775,0.795,5,15,0.066,0.2745278477668762,0.27304423140655953,0.18647406054832077,0.07946886744511106,0.2730442314065596,0.2732319061799556,0.2728568142725063,0.38342077456003665,0.24397611855030504,0.21744189226661895,0.38759736589986515,0.1659788822934177
procrustes,dinov2-base,clap-fused,300,nan,heldout,0.01,0.08,0.12,0.18,3,15,0.038000000000000006,0.3072740137577057,0.4485849270961643,0.17641389863498833,0.11247468206958967,0.44858492709616427,0.4385974237681234,0.4590378896586774,0.22586820521033515,0.1718554694075526,0.16067915390890802,0.5253825859201833,0.06518905130142713
d,dinov2-base,clap-fused,0,0.7,aggregate,0.05,0.15,0.235,0.355,6,15,0.0425,0.3893112540245056,0.2766598016447651,0.18973364134194662,0.08311878401596756,0.2766598016447652,0.27864926220775504,0.2746985478330933,0.5323436666153556,0.4925624203629689,0.21744189226661895,0.38759736589986515,0.3149017743487367
d,dinov2-base,clap-fused,0,0.7,heldout_like_c,0.14285714285714285,0.17142857142857143,0.2571428571428571,0.2857142857142857,7,15,0.011428571428571429,0.18502277135849,0.6604571393850209,0.16310037503949565,0.09590956056646205,0.6604571393850209,0.6176100458296913,0.7096925132526936,0.4141877452083608,0.38262234763895553,0.15271206662767292,0.5241085706524904,0.2614756785806879
unsup,dinov2-base,clap-fused,0,1.0,aggregate,0.0125,0.03,0.065,0.1175,4,15,0.0885,0.6358662247657776,0.3638289103326079,0.2871031475323647,0.12513851339271628,0.3638289103326079,0.3644493172577954,0.36321061207175115,0.28364885823367864,0.24995350205743144,0.21744189226661895,0.38759736589986515,0.06620696596705969
unsup,dinov2-base,clap-fused,0,1.0,heldout_like_c,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.2,3,15,0.04,0.08557164669036865,0.5281375777037948,-0.06948271185282028,-0.04024476347375853,0.5281375777037949,0.47663022286097045,0.5921260658964788,0.19470654695199816,0.1627764123966422,0.15271206662767292,0.5241085706524904,0.041994480324325234
text,dinov2-base,clap-fused,0,nan,aggregate,0.0625,0.1675,0.2325,0.32,5,15,0.0345,0.29495716094970703,0.2664643294305458,0.17985009817647285,0.06718424948882047,0.2664643294305458,0.2610288049039341,0.27213104099647084,0.6260784439604461,0.36467121365230853,0.21744189226661895,0.38759736589986515,0.4086365516938272
text,dinov2-base,clap-fused,0,nan,heldout_like_c,0.08571428571428572,0.14285714285714285,0.17142857142857143,0.22857142857142856,3,15,0.022857142857142857,0.20918013155460358,0.6361300059446185,0.06751357773695306,0.04441030654283919,0.6361300059446184,0.6054287956924206,0.670111254722295,0.5241085706524904,0.31111762555750944,0.15271206662767292,0.5241085706524904,0.3713965040248175
c-direct,dinov2-base,clap-larger,300,0.5,aggregate,0.7375,0.78,0.8025,0.8325,12,15,0.071,0.29593321681022644,0.24125386727640874,0.15019560656388306,0.06102779288805491,0.24125386727640877,0.24207389551672756,0.24043937599069565,0.3732360755861324,0.3667098394384384,0.21744189226661895,0.38759736589986515,0.15579418331951347
c-direct,dinov2-base,clap-larger,300,0.5,heldout,0.06,0.13,0.21,0.33,5,15,0.026000000000000006,0.19731397926807404,0.40466534390178294,0.10974870817997844,0.0625843962225623,0.40466534390178294,0.395900491623956,0.41382707328233226,0.21256002515209171,0.20237875777115963,0.16067915390890802,0.5253825859201833,0.05188087124318369
c-transitive,dinov2-base,clap-larger,300,0.7,aggregate,0.045,0.13,0.1975,0.27,4,15,0.0245,0.3243875503540039,0.3134616266681844,0.23123707751292824,0.10620482839127185,0.31346162666818433,0.298147011080307,0.330434732968882,0.4721121381880874,0.41730158005246226,0.21744189226661895,0.38759736589986515,0.2546702459214685
