K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
20,0.0,heldout,0.007894736842105263,0.06842105263157895,0.11578947368421053,0.19210526315789472,6,20,0.07947368421052632,0.4963723123073578,0.3804347839340355,0.24743329637677705,0.11610208392318021,0.3804347839340356,0.3762223945727196,0.3847425697840629
20,0.3,aggregate,0.0525,0.11,0.1575,0.23,6,20,0.09799999999999999,0.5570475459098816,0.39197584580770956,0.2703038883499038,0.13503696637080181,0.3919758458077095,0.3894325420742243,0.3945525875034835
20,0.3,heldout,0.010526315789473684,0.06842105263157895,0.11842105263157894,0.19473684210526315,5,20,0.08842105263157896,0.5575660467147827,0.388381763502275,0.257401314602698,0.12247712413564833,0.388381763502275,0.38449618273193575,0.3923466785730515
20,0.5,aggregate,0.0475,0.1075,0.1625,0.23,6,20,0.099,0.6065301895141602,0.40418135957194656,0.28388313410058547,0.14249747465219126,0.40418135957194656,0.40239835933855234,0.4059802308385403
20,0.5,heldout,0.005263157894736842,0.06578947368421052,0.12368421052631579,0.19473684210526315,4,20,0.09052631578947368,0.6090947389602661,0.4017687428886863,0.2724066584710993,0.13664207913911158,0.4017687428886863,0.39861946705821866,0.4049681764224467
20,0.7,aggregate,0.04,0.0875,0.1675,0.2225,6,20,0.113,0.6741029024124146,0.42036805786784126,0.3033880603400955,0.14953674330236966,0.42036805786784115,0.4185686613843944,0.4221829920983213
20,0.7,heldout,0.010526315789473684,0.05,0.12894736842105264,0.1868421052631579,4,20,0.10526315789473684,0.6733889579772949,0.4220128188421808,0.2968430891070757,0.14411385595683,0.42201281884218084,0.41886373034663854,0.4252096167872079
20,0.9,aggregate,0.015,0.055,0.095,0.195,4,20,0.131,0.7670999765396118,0.4384948177287135,0.32572469646120145,0.1518702733463116,0.4384948177287135,0.4370694406735095,0.43992952212207803
20,0.9,heldout,0.013157894736842105,0.039473684210526314,0.07894736842105263,0.17894736842105263,4,20,0.1257894736842105,0.7612648606300354,0.4587683957599309,0.3420438239251639,0.16392054352784116,0.4587683957599309,0.45573049790224157,0.4618470666428159
50,0.0,aggregate,0.12,0.2025,0.27,0.37,7,20,0.076,0.4857487976551056,0.34623795966259224,0.21549726047565762,0.09810001979577783,0.34623795966259224,0.3437199982971655,0.34879308451915636
50,0.0,heldout,0.025714285714285714,0.1,0.1742857142857143,0.2857142857142857,8,20,0.07828571428571429,0.4835578203201294,0.36167581307479013,0.21175434295685353,0.09507490988517633,0.3616758130747902,0.3573461970596335,0.3661116313243191
50,0.3,aggregate,0.1225,0.2025,0.2725,0.3725,7,20,0.0635,0.5422138571739197,0.35946288572421753,0.2325369370688309,0.11196081058395511,0.35946288572421753,0.3562106583230492,0.3627750464327801
50,0.3,heldout,0.025714285714285714,0.1,0.17714285714285713,0.2914285714285714,9,20,0.06342857142857143,0.5458784699440002,0.3644482020438702,0.2174064636861806,0.0969443561091588,0.3644482020438702,0.35888394625176306,0.37018771522103683
50,0.5,aggregate,0.115,0.1925,0.27,0.385,6,20,0.078,0.5830919742584229,0.3644569522438646,0.23800093907859599,0.11205604524399737,0.3644569522438646,0.3613864331600208,0.36758009576929124
50,0.5,heldout,0.022857142857142857,0.08857142857142856,0.1742857142857143,0.3057142857142857,8,20,0.08114285714285714,0.5845707654953003,0.3841634061032337,0.24059865941034017,0.10936954069965948,0.3841634061032337,0.3790058301003184,0.3894632889910109
50,0.7,aggregate,0.1,0.18,0.245,0.3625,6,20,0.0925,0.6193715929985046,0.3784991842731706,0.2542032851403912,0.11542477930076102,0.3784991842731706,0.3757077726521361,0.38133238531216734
50,0.7,heldout,0.02,0.08285714285714285,0.15714285714285714,0.2857142857142857,9,20,0.09028571428571429,0.6136806607246399,0.39997699233171863,0.2590532447509509,0.11161164760064406,0.39997699233171863,0.3956664272036101,0.40438251437001693
50,0.9,aggregate,0.0325,0.0825,0.1425,0.255,5,20,0.128,0.7307681441307068,0.4319683022869388,0.31735490213547146,0.1582049468764518,0.4319683022869387,0.4308346338388271,0.4331079525887289
50,0.9,heldout,0.014285714285714285,0.045714285714285714,0.1,0.21428571428571427,7,20,0.11314285714285714,0.7181059122085571,0.44846492585212583,0.3169592322825186,0.16351910771925965,0.4484649258521258,0.44548516012993156,0.45148482217553476
100,0.0,aggregate,0.195,0.35,0.4475,0.545,9,20,0.09,0.48449766635894775,0.3672259911430034,0.23972019400884523,0.09445565464057662,0.36722599114300347,0.36525012234998394,0.3692233536557072
100,0.0,heldout,0.023333333333333334,0.17,0.29333333333333333,0.41333333333333333,6,20,0.088,0.4944915771484375,0.3798440382629625,0.20412889891313832,0.08673723519960079,0.3798440382629625,0.3775374956318929,0.38217893750409515
100,0.3,aggregate,0.1975,0.3375,0.445,0.555,9,20,0.08650000000000001,0.5314357280731201,0.35502243248546134,0.22523290558002665,0.08860219874874298,0.35502243248546134,0.35246215872840786,0.35762017389840695
