K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
300,0.3,aggregate,0.81,0.8675,0.8975,0.93,10,10,0.155,0.5589127540588379,0.3152375464051903,0.27817217801015043,0.13509757543208842,0.31523754640519025,0.31629001392422157,0.3141920599110351
300,0.3,heldout,0.26,0.48,0.59,0.72,8,10,0.064,0.3924322724342346,0.32047307604669995,0.1476936453077732,0.08722754771840717,0.32047307604669995,0.3191943801668067,0.32176205806995806
300,0.5,aggregate,0.795,0.8675,0.895,0.9325,9,10,0.15100000000000002,0.5690942406654358,0.3144336708822786,0.2773237265792817,0.13405748763897685,0.31443367088227864,0.31547813262242697,0.31339610217502
300,0.5,heldout,0.23,0.48,0.59,0.73,9,10,0.052000000000000005,0.423495352268219,0.32318840442424795,0.151099384726892,0.0912265507952159,0.323188404424248,0.32189887431374864,0.32448830783132115
300,0.7,aggregate,0.7725,0.855,0.8975,0.925,9,10,0.15350000000000003,0.5877237319946289,0.3239902626100078,0.28748889208681805,0.14540566718079226,0.3239902626100078,0.3255988567749913,0.32239748455911443
300,0.7,heldout,0.24,0.45,0.61,0.72,9,10,0.062,0.414837121963501,0.3042187060246516,0.12743142619896816,0.07493870662241472,0.3042187060246517,0.30253590074146325,0.30592033666588936
300,0.9,aggregate,0.58,0.7475,0.815,0.88,9,10,0.1575,0.6780604124069214,0.34686169106769954,0.3115837131428215,0.1617703219051923,0.3468616910676995,0.3484763184070971,0.34526195712372854
300,0.9,heldout,0.16,0.41,0.57,0.72,9,10,0.072,0.4019303023815155,0.3179941051188596,0.14693509510006975,0.0860476157685101,0.3179941051188596,0.3160654795029813,0.3199464121125845
400,0.0,aggregate,0.995,1.0,1.0,1.0,10,10,0.165,0.5465565919876099,0.3176297480911025,0.2807395526186668,0.1357535373281997,0.31762974809110256,0.3189579708651525,0.316312541562976
400,0.0,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.995,1.0,1.0,1.0,10,10,0.165,0.5465565919876099,0.3176297480911025,0.2807395526186668,0.1357535373281997,0.31762974809110256,0.3189579708651525,0.316312541562976
400,0.3,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
