K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
400,0.0,aggregate,0.385,0.6075,0.6825,0.7775,8,10,0.0565,0.27777940034866333,0.14480370872409548,0.09943011101100055,0.053757052417553755,0.1448037087240955,0.1439941118390641,0.14562246088847344
400,0.0,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.36,0.5725,0.6525,0.7425,8,10,0.055,0.36127743124961853,0.16302689414920904,0.11861958603012353,0.05798558056342465,0.163026894149209,0.16210551362894074,0.16395880848625885
400,0.3,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.5,aggregate,0.2925,0.5125,0.6075,0.7075,8,10,0.062,0.4522917568683624,0.16686691838274909,0.1227691513351382,0.06375393675175112,0.16686691838274909,0.1658404957912649,0.16790612560258275
400,0.5,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.7,aggregate,0.23,0.4075,0.4925,0.605,7,10,0.07600000000000001,0.5350760221481323,0.17006052118242934,0.12595448308489085,0.06792829352565896,0.17006052118242934,0.1687842917638518,0.1713561975638102
400,0.7,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.9,aggregate,0.115,0.215,0.29,0.375,5,10,0.079,0.6361809968948364,0.2680010617807995,0.22908271568089614,0.1249358971982089,0.2680010617807995,0.26617935334486814,0.2698478772767268
400,0.9,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
