K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
200,0.9,aggregate,0.4175,0.5925,0.6475,0.735,8,10,0.1275,0.6861572265625,0.3877051615461611,0.355289462474923,0.23158001927582766,0.38770516154616114,0.38528148065687623,0.3901595286539671
200,0.9,heldout,0.09,0.3,0.385,0.535,5,10,0.07800000000000001,0.6408641338348389,0.30298115594806,0.22223334075275222,0.13778851529430558,0.3029811559480601,0.29862432735795924,0.3074669961037806
300,0.0,aggregate,0.78,0.865,0.9025,0.9325,9,10,0.148,0.5603939294815063,0.3438556892206454,0.3089802385298766,0.17758289514080158,0.3438556892206454,0.3410592207368784,0.3466983953461782
300,0.0,heldout,0.23,0.46,0.61,0.73,8,10,0.06200000000000001,0.5282443165779114,0.34739776987068316,0.18149667654631352,0.0894493749490078,0.3473977698706832,0.34518977648497867,0.3496341917912636
300,0.3,aggregate,0.7825,0.8625,0.8975,0.93,9,10,0.1495,0.5685340166091919,0.3520042978163693,0.31757385916454206,0.1800682137120561,0.3520042978163693,0.34923378144491507,0.3548191234219518
300,0.3,heldout,0.24,0.45,0.59,0.72,8,10,0.06200000000000001,0.536443829536438,0.34724399601887684,0.18155523909508528,0.0929680284972954,0.3472439960188769,0.34450795211976276,0.3500238465389438
300,0.5,aggregate,0.7725,0.865,0.905,0.93,9,10,0.145,0.5817029476165771,0.34933486259211843,0.31469514156650485,0.1758155039390656,0.34933486259211843,0.34609071882255743,0.35264040098868393
300,0.5,heldout,0.24,0.46,0.62,0.72,7,10,0.07,0.5456169247627258,0.35003756840955663,0.1852571969124953,0.10335416265464277,0.35003756840955663,0.34567040369474394,0.3545164937258995
300,0.7,aggregate,0.7325,0.8575,0.9025,0.92,9,10,0.13549999999999998,0.6045808792114258,0.3507236715511862,0.31626007484111557,0.18015122488151888,0.3507236715511863,0.3482071804526657,0.3532768007637432
300,0.7,heldout,0.23,0.46,0.63,0.68,7,10,0.04800000000000001,0.5631263852119446,0.34140023785982787,0.17351383335268808,0.0968667712062487,0.34140023785982787,0.33976363119590297,0.3430526875719451
300,0.9,aggregate,0.5475,0.72,0.79,0.8475,8,10,0.134,0.6797444820404053,0.38197973410038016,0.3491549787652778,0.2094054256120751,0.38197973410038016,0.37874276932395434,0.3852725059553488
300,0.9,heldout,0.15,0.39,0.53,0.64,6,10,0.05,0.5904490947723389,0.32871512880064113,0.16370787811505713,0.09062370444685526,0.3287151288006411,0.3218675546224819,0.33586039376056764
400,0.0,aggregate,0.9875,1.0,1.0,1.0,9,10,0.1505,0.5439668297767639,0.322582549598043,0.28659323998204705,0.15599386837227244,0.32258254959804306,0.32007106847392935,0.325133755785975
400,0.0,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.3,aggregate,0.99,1.0,1.0,1.0,9,10,0.14950000000000002,0.5421403646469116,0.32327362751039423,0.2873357779990696,0.1570307933996403,0.32327362751039423,0.3208542196005207,0.32572979983432976
400,0.3,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.5,aggregate,0.9825,1.0,1.0,1.0,9,10,0.15,0.5434077978134155,0.32327362751039423,0.2873357779990696,0.1570307933996403,0.32327362751039423,0.3208542196005207,0.32572979983432976
400,0.5,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.7,aggregate,0.9475,0.9925,0.9975,1.0,7,10,0.14950000000000002,0.5563368797302246,0.32729968425478057,0.2915295285962751,0.15920307339753806,0.3272996842547805,0.3245534215054059,0.3300928195418436
400,0.7,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
400,0.9,aggregate,0.725,0.87,0.9075,0.9475,7,10,0.135,0.6503241658210754,0.3667139272766559,0.3332257929478671,0.2005577519851067,0.3667139272766559,0.3650294965510806,0.36841397570086615
400,0.9,heldout,nan,nan,nan,nan,0,10,nan,nan,nan,nan,nan,nan,nan,nan
