K,alpha,scope,R@1,R@5,R@10,R@20,routes_correct,routes_total,knn_overlap,pearson_r,nmi,ami,ari,v_measure,homogeneity,completeness
50,0.5,heldout,0.005714285714285714,0.02857142857142857,0.07428571428571429,0.12,4,20,0.08857142857142856,0.6237006187438965,0.3750017906803004,0.23806457843553958,0.10689485495556489,0.3750017906803004,0.3741342457157977,0.375873368333837
50,0.7,aggregate,0.0325,0.07,0.1075,0.175,7,20,0.09599999999999997,0.7035227417945862,0.37513302068037097,0.26063246996818495,0.12828372095459423,0.375133020680371,0.38570357655706744,0.36512640093978377
50,0.7,heldout,0.008571428571428572,0.025714285714285714,0.054285714285714284,0.12,3,20,0.08057142857142859,0.6935384273529053,0.39321251792364725,0.2585137024584799,0.114051137990612,0.3932125179236472,0.3937376403560021,0.3926887943227063
50,0.9,aggregate,0.0175,0.0225,0.0475,0.0925,4,20,0.11,0.7841705083847046,0.4228036838605646,0.31689968932001084,0.16900427089907558,0.4228036838605646,0.43484871399352304,0.411407947895675
50,0.9,heldout,0.008571428571428572,0.014285714285714285,0.04285714285714286,0.08285714285714285,2,20,0.10057142857142858,0.7728033065795898,0.43500252553325197,0.3094777326718396,0.14926611707704485,0.4350025255332519,0.4356461821049237,0.434360768129269
100,0.0,aggregate,0.11,0.175,0.2325,0.3075,9,20,0.046,0.3529086410999298,0.336141995880547,0.21335854855692907,0.08977122168808792,0.336141995880547,0.34635414385702473,0.3265148048597995
100,0.0,heldout,0.006666666666666667,0.056666666666666664,0.11333333333333333,0.18,6,20,0.05333333333333334,0.34142544865608215,0.3743414089263489,0.2078060214685248,0.09204196141223442,0.37434140892634893,0.3772269673217144,0.37149966096441944
100,0.3,aggregate,0.1,0.17,0.2075,0.285,7,20,0.062,0.5594450235366821,0.33911502380475445,0.2176848348161962,0.09784158414492963,0.33911502380475445,0.34854998588900826,0.3301773927397812
100,0.3,heldout,0.013333333333333334,0.05333333333333334,0.1,0.16666666666666666,5,20,0.056666666666666664,0.558555006980896,0.37719866982218675,0.21230214147945864,0.09331732439256375,0.37719866982218675,0.3790184919440403,0.3753962396088301
100,0.5,aggregate,0.0875,0.135,0.19,0.2625,5,20,0.0765,0.6395964026451111,0.34861759679424953,0.22944588533819232,0.10504890365630805,0.34861759679424953,0.3581013155769503,0.3396232391853845
100,0.5,heldout,0.016666666666666666,0.04666666666666667,0.09,0.16,5,20,0.062000000000000006,0.6286582946777344,0.3873021779254267,0.22526850755102676,0.0976363098445526,0.38730217792542665,0.38938086307612857,0.3852455687821965
100,0.7,aggregate,0.06,0.1125,0.165,0.2425,6,20,0.08349999999999999,0.6828742623329163,0.36442959612263987,0.24777721280751244,0.11967389756024795,0.36442959612264,0.3756201685106969,0.35388651821770595
100,0.7,heldout,0.016666666666666666,0.04666666666666667,0.09333333333333334,0.17,4,20,0.07400000000000001,0.6559560298919678,0.39078906644222355,0.22888615984663535,0.1086751531987394,0.39078906644222355,0.39365968962972914,0.3879600061679091
100,0.9,aggregate,0.02,0.0425,0.0625,0.1225,6,20,0.105,0.7655161619186401,0.4122017311810617,0.3050971137157747,0.16434814235196088,0.4122017311810617,0.4221100182959125,0.4027479347779272
100,0.9,heldout,0.0033333333333333335,0.02,0.03666666666666667,0.10333333333333333,4,20,0.08466666666666667,0.7470329403877258,0.4062184453441965,0.24792039222841675,0.11151744697789899,0.40621844534419654,0.4085559292164726,0.40390755635360565
160,0.0,aggregate,0.135,0.2475,0.3025,0.3875,7,20,0.064,0.35793769359588623,0.3136811431512715,0.18702234029715478,0.06670548221872055,0.31368114315127155,0.3225789954068956,0.30526098202443197
